country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",12-02-2026 05:00:00,23.5087640,87.3544400,SO2,5,8,6
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",12-02-2026 05:00:00,23.5087640,87.3544400,OZONE,1,61,17
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",12-02-2026 05:00:00,23.549395,87.300496,NH3,3,5,3
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",12-02-2026 05:00:00,22.49929,88.36917,PM10,81,295,155
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",12-02-2026 05:00:00,22.49929,88.36917,NO2,24,77,43
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",12-02-2026 05:00:00,22.627847,88.380669,NO2,40,226,124
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",12-02-2026 05:00:00,24.792403,84.992416,PM2.5,25,150,64
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",12-02-2026 05:00:00,24.792403,84.992416,NO2,9,13,12
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",12-02-2026 05:00:00,24.792403,84.992416,CO,2,82,45
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",12-02-2026 05:00:00,24.762518,84.982348,PM10,58,79,66
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",12-02-2026 05:00:00,24.762518,84.982348,NO2,19,34,24
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",12-02-2026 05:00:00,25.697189,85.245900,PM2.5,82,235,163
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",12-02-2026 05:00:00,25.697189,85.245900,NH3,8,19,16
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",12-02-2026 05:00:00,25.697189,85.245900,CO,13,57,46
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",12-02-2026 05:00:00,25.560083,87.553265,CO,74,101,87
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",12-02-2026 05:00:00,25.560083,87.553265,OZONE,5,72,6
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",12-02-2026 05:00:00,26.0881305,87.93840336,PM2.5,32,308,177
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",12-02-2026 05:00:00,26.0881305,87.93840336,OZONE,31,34,32
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",12-02-2026 05:00:00,27.308328,84.531742,PM10,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",12-02-2026 05:00:00,16.9872867,81.7363176,OZONE,12,36,15
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",12-02-2026 05:00:00,13.67,79.35,PM2.5,63,113,79
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",12-02-2026 05:00:00,13.67,79.35,NH3,1,2,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",12-02-2026 05:00:00,13.615387,79.409230,CO,20,28,23
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",12-02-2026 05:00:00,16.536107,80.594233,NH3,2,3,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",12-02-2026 05:00:00,16.536107,80.594233,OZONE,2,2,2
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",12-02-2026 05:00:00,16.509717,80.612222,PM2.5,45,132,85
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",12-02-2026 05:00:00,16.509717,80.612222,PM10,41,135,80
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",12-02-2026 05:00:00,16.509717,80.612222,SO2,12,18,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",12-02-2026 05:00:00,16.509717,80.612222,CO,30,40,40
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",12-02-2026 05:00:00,25.610369,85.132568,OZONE,28,29,29
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",12-02-2026 05:00:00,25.599486,85.113666,PM10,81,181,113
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",12-02-2026 05:00:00,25.599486,85.113666,NO2,17,53,30
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",12-02-2026 05:00:00,25.599486,85.113666,SO2,2,9,5
India,Bihar,Patna,"Samanpura, Patna - BSPCB",12-02-2026 05:00:00,25.596727,85.085624,OZONE,7,93,10
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",12-02-2026 05:00:00,25.366336,87.117468,PM10,59,90,74
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",12-02-2026 05:00:00,25.366336,87.117468,NO2,5,6,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",12-02-2026 05:00:00,25.366336,87.117468,OZONE,3,33,17
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",12-02-2026 05:00:00,25.892357,86.590325,NO2,6,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",12-02-2026 05:00:00,25.892357,86.590325,CO,40,50,44
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",12-02-2026 05:00:00,17.72,83.3,PM2.5,58,175,102
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",12-02-2026 05:00:00,17.72,83.3,OZONE,4,69,10
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",12-02-2026 05:00:00,27.103358,93.679645,OZONE,5,6,6
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",12-02-2026 05:00:00,26.071318,91.87488,PM2.5,82,271,153
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",12-02-2026 05:00:00,26.10887,91.589544,PM10,40,153,98
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",12-02-2026 05:00:00,26.10887,91.589544,SO2,10,16,13
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",12-02-2026 05:00:00,26.10887,91.589544,CO,22,103,31
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",12-02-2026 05:00:00,26.987634,94.636574,CO,17,90,70
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",12-02-2026 05:00:00,26.146529,87.454184,OZONE,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",12-02-2026 05:00:00,24.75746,84.366208,NO2,7,8,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",12-02-2026 05:00:00,24.75746,84.366208,NH3,1,2,2
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",12-02-2026 05:00:00,25.42742023,86.13886079,NH3,10,11,11
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",12-02-2026 05:00:00,26.80365,84.51954,PM2.5,53,150,85
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",12-02-2026 05:00:00,26.80365,84.51954,SO2,15,20,17
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",12-02-2026 05:00:00,26.187500,91.744194,SO2,22,54,36
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",12-02-2026 05:00:00,26.349082,92.68449,PM10,84,133,113
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",12-02-2026 05:00:00,26.349082,92.68449,NH3,4,4,4
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",12-02-2026 05:00:00,26.446912,91.439057,PM10,90,128,107
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",12-02-2026 05:00:00,26.446912,91.439057,CO,20,22,22
India,Assam,Silchar,"Tarapur, Silchar - PCBA",12-02-2026 05:00:00,24.82827,92.79525,CO,14,38,25
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",12-02-2026 05:00:00,26.987634,94.636574,PM2.5,32,97,62
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",12-02-2026 05:00:00,14.675886,77.593027,CO,18,29,19
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",12-02-2026 05:00:00,13.204880,79.097889,PM10,50,97,79
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",12-02-2026 05:00:00,13.204880,79.097889,NH3,5,6,5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",12-02-2026 05:00:00,14.465052,78.824187,NH3,3,4,4
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",12-02-2026 05:00:00,14.465052,78.824187,SO2,12,19,17
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",12-02-2026 05:00:00,16.9872867,81.7363176,CO,20,46,36
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",12-02-2026 05:00:00,26.80365,84.51954,OZONE,22,24,23
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",12-02-2026 05:00:00,25.251013,86.989001,PM2.5,35,93,58
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",12-02-2026 05:00:00,25.251013,86.989001,NO2,4,11,8
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",12-02-2026 05:00:00,25.567520,83.966379,PM10,47,117,75
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",12-02-2026 05:00:00,25.567520,83.966379,NO2,9,10,9
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",12-02-2026 05:00:00,25.7808257,84.7446768,OZONE,2,8,4
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",12-02-2026 05:00:00,26.1403345,85.3650192,SO2,NA,NA,NA
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",12-02-2026 05:00:00,26.1209,85.3647,NO2,11,20,14
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",12-02-2026 05:00:00,25.586562,85.043586,NO2,48,55,50
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-02-2026 05:00:00,25.592539,85.227158,OZONE,6,13,10
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",12-02-2026 05:00:00,25.610369,85.132568,CO,6,34,6
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",12-02-2026 05:00:00,26.63086,84.90051,CO,30,48,34
India,Bihar,Munger,"Town Hall, Munger - BSPCB",12-02-2026 05:00:00,25.376776,86.471523,NH3,2,2,2
India,Bihar,Munger,"Town Hall, Munger - BSPCB",12-02-2026 05:00:00,25.376776,86.471523,CO,20,69,40
India,Bihar,Munger,"Town Hall, Munger - BSPCB",12-02-2026 05:00:00,25.376776,86.471523,OZONE,9,11,10
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",12-02-2026 05:00:00,25.859655,85.77944,OZONE,6,9,8
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",12-02-2026 05:00:00,24.952822,84.002396,PM2.5,10,32,19
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",12-02-2026 05:00:00,24.952822,84.002396,CO,29,116,86
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",12-02-2026 05:00:00,26.2271665,84.3570427,PM10,72,146,94
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",12-02-2026 05:00:00,26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",12-02-2026 05:00:00,30.751462,76.762879,PM2.5,55,178,107
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",12-02-2026 05:00:00,30.751462,76.762879,NH3,9,9,9
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",12-02-2026 05:00:00,30.751462,76.762879,SO2,4,13,7
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",12-02-2026 05:00:00,30.719859,76.738637,PM10,43,94,64
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",12-02-2026 05:00:00,30.719859,76.738637,NO2,20,69,40
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",12-02-2026 05:00:00,30.719859,76.738637,SO2,7,18,11
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-02-2026 05:00:00,28.580280,77.233829,PM10,141,439,245
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",12-02-2026 05:00:00,28.5918245,77.2273074,PM2.5,51,328,153
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",12-02-2026 05:00:00,28.5918245,77.2273074,NO2,41,76,52
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",12-02-2026 05:00:00,28.611281,77.237738,PM10,119,411,209
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",12-02-2026 05:00:00,28.611281,77.237738,NH3,19,23,20
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",12-02-2026 05:00:00,28.636429,77.201067,CO,16,87,33
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-02-2026 05:00:00,28.684678,77.076574,PM10,146,459,255
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-02-2026 05:00:00,28.684678,77.076574,NO2,64,97,79
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-02-2026 05:00:00,28.684678,77.076574,SO2,19,31,26
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-02-2026 05:00:00,28.684678,77.076574,OZONE,2,92,6
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",12-02-2026 05:00:00,28.60909,77.0325413,CO,36,69,44
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",12-02-2026 05:00:00,28.570173,76.933762,NH3,12,23,16
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-02-2026 05:00:00,28.822836,77.101981,PM10,108,416,193
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-02-2026 05:00:00,28.822836,77.101981,CO,17,70,44
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-02-2026 05:00:00,28.567890,77.250515,NO2,70,123,91
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-02-2026 05:00:00,28.567890,77.250515,SO2,9,110,21
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-02-2026 05:00:00,28.567890,77.250515,OZONE,2,143,7
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",12-02-2026 05:00:00,28.6573814,77.1585447,PM10,76,438,196
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-02-2026 05:00:00,21.194815,81.314770,CO,4,46,40
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-02-2026 05:00:00,21.194815,81.314770,OZONE,2,36,2
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",12-02-2026 05:00:00,21.185571,81.343175,CO,27,34,34
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",12-02-2026 05:00:00,21.185571,81.343175,OZONE,9,13,11
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",12-02-2026 05:00:00,21.224231,81.408350,NO2,27,68,50
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-02-2026 05:00:00,22.118125,83.140608,NO2,7,21,11
India,Delhi,Delhi,"Alipur, Delhi - DPCC",12-02-2026 05:00:00,28.815329,77.153010,SO2,6,16,9
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",12-02-2026 05:00:00,28.647622,77.3158090,NO2,60,119,91
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",12-02-2026 05:00:00,28.695381,77.181665,NO2,25,137,69
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-02-2026 05:00:00,28.7256504,77.2011573,PM10,23,394,171
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-02-2026 05:00:00,28.7256504,77.2011573,NO2,66,139,113
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-02-2026 05:00:00,28.7256504,77.2011573,CO,26,94,34
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",12-02-2026 05:00:00,28.6811736,77.3025234,OZONE,26,29,28
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",12-02-2026 05:00:00,28.542460,77.191651,PM10,106,385,178
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",12-02-2026 05:00:00,28.542460,77.191651,OZONE,4,58,7
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",12-02-2026 05:00:00,28.732820,77.170633,PM2.5,98,423,244
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",12-02-2026 05:00:00,28.732820,77.170633,SO2,41,68,51
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",12-02-2026 05:00:00,28.5512005,77.2735737,PM2.5,81,375,186
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",12-02-2026 05:00:00,28.5512005,77.2735737,PM10,104,396,199
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",12-02-2026 05:00:00,28.498571,77.264840,OZONE,3,173,16
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",12-02-2026 05:00:00,28.5710274,77.0719006,PM2.5,113,418,273
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-02-2026 05:00:00,21.371751,81.664929,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-02-2026 05:00:00,21.371751,81.664929,SO2,2,4,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-02-2026 05:00:00,21.371751,81.664929,CO,34,36,35
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",12-02-2026 05:00:00,22.06631475,83.33820077,NO2,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-02-2026 05:00:00,22.126650,83.483212,PM2.5,42,133,73
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-02-2026 05:00:00,22.126650,83.483212,PM10,64,410,163
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-02-2026 05:00:00,22.126650,83.483212,NH3,2,2,2
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",12-02-2026 05:00:00,21.755417,72.139056,OZONE,5,16,13
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",12-02-2026 05:00:00,23.163798,72.677768,NH3,5,60,12
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-02-2026 05:00:00,23.243639,72.68994,PM10,74,175,123
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-02-2026 05:00:00,23.243639,72.68994,SO2,11,17,13
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-02-2026 05:00:00,23.243639,72.68994,CO,28,115,83
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",12-02-2026 05:00:00,23.593150,72.372792,PM2.5,29,186,85
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",12-02-2026 05:00:00,23.593150,72.372792,NH3,1,3,2
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",12-02-2026 05:00:00,23.593150,72.372792,OZONE,8,22,12
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",12-02-2026 05:00:00,22.248853,70.776774,SO2,3,138,38
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",12-02-2026 05:00:00,22.248853,70.776774,OZONE,6,29,14
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",12-02-2026 05:00:00,28.39072,77.30059,NH3,11,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",12-02-2026 05:00:00,28.4417,77.3217,NO2,35,39,38
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",12-02-2026 05:00:00,29.503664,75.467934,PM10,14,67,40
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",12-02-2026 05:00:00,29.503664,75.467934,NH3,13,15,14
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",12-02-2026 05:00:00,29.503664,75.467934,OZONE,49,69,67
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",12-02-2026 05:00:00,28.422681,77.148944,PM2.5,92,353,200
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",12-02-2026 05:00:00,28.422681,77.148944,NO2,29,72,49
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",12-02-2026 05:00:00,28.422681,77.148944,CO,30,86,48
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",12-02-2026 05:00:00,28.4227,77.0667,NO2,6,15,9
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-02-2026 05:00:00,28.563262,77.186937,CO,38,111,74
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-02-2026 05:00:00,28.563262,77.186937,OZONE,9,117,11
India,Delhi,Delhi,"Rohini, Delhi - DPCC",12-02-2026 05:00:00,28.732528,77.119920,PM10,121,410,200
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",12-02-2026 05:00:00,28.6514781,77.1473105,PM10,98,386,164
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-02-2026 05:00:00,28.5504249,77.2159377,SO2,27,60,43
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-02-2026 05:00:00,28.5504249,77.2159377,CO,22,113,47
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-02-2026 05:00:00,28.5504249,77.2159377,OZONE,4,27,5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-02-2026 05:00:00,28.710508,77.249485,NO2,30,83,53
India,Gujarat,Surat,"Science Center, Surat - SMC",12-02-2026 05:00:00,21.170046,72.795405,PM2.5,24,195,97
India,Gujarat,Surat,"Science Center, Surat - SMC",12-02-2026 05:00:00,21.170046,72.795405,PM10,62,142,106
India,Gujarat,Surat,"Science Center, Surat - SMC",12-02-2026 05:00:00,21.170046,72.795405,CO,20,38,38
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",12-02-2026 05:00:00,22.320153,73.216285,PM10,36,212,116
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",12-02-2026 05:00:00,22.320153,73.216285,NO2,11,30,19
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",12-02-2026 05:00:00,20.362421,72.918013,PM2.5,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",12-02-2026 05:00:00,20.362421,72.918013,SO2,NA,NA,NA
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",12-02-2026 05:00:00,28.699793,77.165453,OZONE,7,22,14
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",12-02-2026 05:00:00,23.107969,72.574648,PM2.5,46,194,103
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",12-02-2026 05:00:00,23.107969,72.574648,PM10,95,183,137
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-02-2026 05:00:00,23.002657,72.591912,NO2,94,103,98
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-02-2026 05:00:00,23.002657,72.591912,SO2,23,50,42
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",12-02-2026 05:00:00,23.020509,72.579261,NO2,26,179,89
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",12-02-2026 05:00:00,28.3419248,77.319699,SO2,2,7,5
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",12-02-2026 05:00:00,28.3419248,77.319699,OZONE,15,16,15
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",12-02-2026 05:00:00,28.593883,76.270653,PM2.5,NA,NA,NA
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",12-02-2026 05:00:00,28.206800,76.799700,OZONE,4,32,6
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-02-2026 05:00:00,28.531346,77.190156,NO2,21,101,48
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-02-2026 05:00:00,28.531346,77.190156,SO2,6,15,11
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-02-2026 05:00:00,28.531346,77.190156,CO,12,98,37
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",12-02-2026 05:00:00,28.672342,77.315260,NH3,6,10,8
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",12-02-2026 05:00:00,28.672342,77.315260,SO2,6,35,17
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",12-02-2026 05:00:00,28.672342,77.315260,OZONE,1,84,6
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",12-02-2026 05:00:00,28.674045,77.131023,OZONE,15,72,23
India,Delhi,Delhi,"Pusa, Delhi - DPCC",12-02-2026 05:00:00,28.639652,77.146275,PM2.5,127,433,276
India,Delhi,Delhi,"Pusa, Delhi - DPCC",12-02-2026 05:00:00,28.639652,77.146275,NH3,3,25,17
India,Delhi,Delhi,"Pusa, Delhi - DPCC",12-02-2026 05:00:00,28.639652,77.146275,SO2,7,24,16
India,Delhi,Delhi,"Pusa, Delhi - IMD",12-02-2026 05:00:00,28.636110,77.173332,PM10,68,403,155
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",12-02-2026 05:00:00,23.016834,72.625775,OZONE,NA,NA,NA
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-02-2026 05:00:00,23.041137,72.456691,CO,22,48,44
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",12-02-2026 05:00:00,21.755417,72.139056,PM2.5,12,88,50
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",12-02-2026 05:00:00,29.966942,76.875879,NO2,16,22,19
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",12-02-2026 05:00:00,29.966942,76.875879,NH3,5,5,5
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",12-02-2026 05:00:00,27.9002,76.9938,PM2.5,25,432,162
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",12-02-2026 05:00:00,27.9002,76.9938,NO2,18,23,21
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",12-02-2026 05:00:00,27.9002,76.9938,NH3,13,14,13
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",12-02-2026 05:00:00,27.9002,76.9938,CO,43,92,72
